id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
2636,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,29,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,hibrido,Y,,Y,Y,,,,,,,Y,,,,,,,,pasante,Y,,,,,,,,,"(10000, 20000]"
41,,,,,Y,,,Y,,Y,,,2,Y,,,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,Y,,Y,24,,,Y,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,Y,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,Y,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,Y,,,,,,,"(10000, 20000]"
77,,,,,,,,,,N,,,2,Y,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,25,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,Y,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
113,Y,,,,,,,,,Y,,,2,Y,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,Y,,25,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
264,,,,,Y,,,Y,,Y,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,,,24,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
349,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,26,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(10000, 20000]"
734,,,,,,,,Y,,N,,,2,,,,Y,,,,Y,,,estudiante,,,,,,,,,,nb,,,,,,,Y,,,,,Y,22,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,2,,,,,,Y,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,Y,,,pasante,,,,,,,,,,"(10000, 20000]"
1986,,,,,Y,,,Y,,Y,,,2,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,Y,Y,26,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,Y,universidad,Y,,,,,,,,,"(10000, 20000]"
2058,,,,,,,,Y,Y,N,,,2,,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,Y,26,,,,,1,,,,Y,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
2201,,,,,Y,,,,,N,,,2,,,,Y,Y,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,Y,,,33,,,,,2,,Y,,,,,,,Y,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,,,Y,,,universidad,,,,,,,,Y,,"(10000, 20000]"
220,,,,,Y,,,Y,,Y,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,,23,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,Y,,,Y,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(10000, 20000]"
5,,,,,,,,Y,,N,,,2,Y,,,,,,,Y,,,godin,Y,,,,Y,,,,,hombre,,,,,,,,,,,,,28,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(10000, 20000]"
215,,,,,,,,Y,,N,,,2,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,Y,21,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,Y,,,,,,Y,,,,pasante,,,,,,,,,,"(10000, 20000]"
1885,,,,,,,,,,N,,,2,,,,Y,,,,,,,otro,,,,,Y,,,,,hombre,,,,Y,,,,,,Y,,,26,,,,,2,,,,,,,,,,,,,,,Y,,,Y,,,autodidacta,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,Y,,nomina,,,,,,,,,,,,,,,,Y,,,pasante,,,,,,,,,,"(10000, 20000]"
564,,,,,,,,Y,,Y,,,2,Y,,,,,Y,,,,,godin,,,,,Y,,,,,hombre,,,,,,Y,,,,,,,24,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,Y,pasante,,,,,,,,,,"(10000, 20000]"
1357,,,,,,,,Y,,Y,,,2,Y,,,,,Y,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,24,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,Y,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,pasante,,,,,,,,,,"(10000, 20000]"
802,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,Y,,24,,,,,1,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
1368,,,,,,,,,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,Y,25,,,,,1,,Y,,,,,,,Y,,Y,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,Y,,,,,Y,,,pasante,,,,,,,,,,"(10000, 20000]"
1469,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,Y,,35,,,,,2,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,,,,,,1,Y,,,,,,,gobierno,,,,,,,,nomina,,,Y,,,,,,,Y,,,,,,,,Y,universidad,,,,,,,,Y,,"(10000, 20000]"
1884,,,,,,,,,,N,,,2,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,Y,,2,,,,,,,,,Y,,,,,,,,Y,,,,escuela,,,,,,,,Y,,,,Y,,,,2,,,,,,,,itservices,,,,,,,,nomina,Y,,,,,,,,,,,,,,,Y,,,universidad,,,,,Y,,,,,"(10000, 20000]"
2278,,,,,,,,Y,,N,,,2,Y,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,,,,,Y,Y,33,,,,,1,,,,,,,Y,,Y,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,Y,,,,,isv,Y,,,,,,,nomina,,,,,Y,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(10000, 20000]"
2457,,,,,Y,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,23,,,,,1,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,Y,,,,,,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
257,,,,,Y,,,Y,,Y,,,2,,,,,,Y,,,Y,,estudiante,,,,,,,,Y,,hombre,,,,,,,,Y,Y,,Y,,24,Y,,,,2,,,,,,,,,,,,,Y,,Y,Y,,Y,,,online,,,,,,,Y,,Y,,,,,,,4,Y,,,,,,,itservices,Y,,,Y,,,,becario,,,,,,,,,,,,,Y,,,,,,universidad,,,,Y,,,Y,,,"(10000, 20000]"
489,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,Y,,,,,,24,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,Y,,,,,,,,Y,,,,,universidad,,,,,Y,,,,,"(10000, 20000]"
890,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,23,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,becario,Y,,,Y,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
921,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,26,,,,,2,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
1684,,,,,,,,Y,,N,,,2,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,33,,,,,2,,,,,,,,,Y,,,,Y,,,,,,,,escuela,,,,Y,,,,,,,,,,,,3,,,,,,,,itservices,,,,,Y,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
2360,,,,,Y,,,,,N,,,2,,,,,,,Y,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,Y,,24,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,uni,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,Y,universidad,,,,,,,,,,"(10000, 20000]"
2053,,,,,,,,,,N,,,2,,,,Y,,,,Y,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,Y,,Y,22,,,Y,,1,,Y,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,0,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,Y,,,,,Y,,,universidad,,,,,,,,,,"(10000, 20000]"
1193,,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,mujer,,,,,,,,,,,Y,Y,25,,,,,0,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
217,,,,,,,,Y,Y,N,,,2,,,,,,,,,,,estudiante,,,,,,,,,,hombre,,,,,,,,,Y,,,Y,20,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,Y,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,Y,Y,,honorarios,Y,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
2070,Y,,,,Y,,,,,N,,,2,,,,Y,,,,,,,godin,,,,,Y,,,Y,,mujer,,,,,,,Y,,,,Y,Y,28,,,,,2,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,Y,,Y,universidad,,,,,,,,,,"(10000, 20000]"
2235,,,,,,,,Y,,N,,,2,Y,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,25,,,,,2,,,,,,,,,Y,,Y,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,Y,,,,,"(10000, 20000]"
1461,,,,,,,,,,Y,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,2,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,Y,,,"(10000, 20000]"
1370,,,,,Y,,,,,N,,,2,Y,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,31,,,,,2,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,Y,,,,,,Y,,Y,universidad,,,,,,,,,,"(10000, 20000]"
774,,,,,,,,Y,,Y,,,2,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,29,,,,,1,,,,,,,,,,,,,,,,,,,,,bootcamp,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,Y,,,,,,nomina,,,Y,,,,,,,Y,,,,Y,,,,,tecnica,,,,,,,,,,"(10000, 20000]"
182,,,,,,,,,Y,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,26,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
643,Y,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(10000, 20000]"
980,,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,33,,,,,2,,,,,,,,,Y,,,,,,,,Y,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
1040,,,,,,,,Y,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,2,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,Y,,,,2,,,,,,,,isv,,,,,,,,nomina,Y,,Y,,Y,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(10000, 20000]"
1110,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,Y,26,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,3,,,,,,,,startup,,,,,,,,nomina,,,Y,,,Y,Y,,,,,,,,,,,Y,posgrado,Y,,,,,,,,,"(10000, 20000]"
1181,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,33,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
1390,,,,,,,,Y,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,Y,,,21,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
2262,,,,,,,,,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,26,,,,,2,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,Y,,,,,,Y,,,universidad,,,,,,,,,,"(10000, 20000]"
970,,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,Y,,23,Y,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(10000, 20000]"
1598,,,,,Y,,,,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,Y,Y,23,,,,,2,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,hibrido,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(10000, 20000]"
48,,,,,Y,,,,,N,,,2,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,26,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,trabajo,,,,Y,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,,,,,,,,Y,,"(10000, 20000]"
129,Y,,,,,,,Y,,N,,,2,,,,,,,,,,,estudiante,,,,,,,,,,hombre,,,,,,,,,Y,,,,22,,,,,1,,,,,Y,,,,,Y,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,becario,,,,,,,,,,,,,,,,,Y,,pasante,,,,,,Y,,,,"(10000, 20000]"
260,,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,isv,,,,,,,,honorarios,,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
550,,,,,Y,,,,Y,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,25,,,,,1,,,,,,,,,Y,,,,,,,,,,,,online,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,hibrido,,,,,,,,,,,Y,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
764,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,Y,,,,,,,nomina,,,,Y,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
841,,,,,Y,,,,,N,Y,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,Y,,Y,25,,,,,1,,Y,,,,,,,Y,,,,,,,,,Y,,,autodidacta,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,Y,Y,"(10000, 20000]"
1967,,,,,Y,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,24,,,,,2,,,,,,,,,Y,,Y,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,2,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(10000, 20000]"
2163,,,,,,,,Y,,N,,,2,,,,,,,,,,,estudiante,,,,,Y,,,,,hombre,,,,,,,,,,,,,22,,,,,1,,,,,,,,,Y,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,becario,,,Y,Y,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
2187,,,,,,,,,,N,,,2,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,27,,,,,1,,,,,,,,,Y,,,,,,,,Y,,,,online,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,Y,,,pasante,Y,,,,,,,Y,Y,"(10000, 20000]"
960,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,24,,,,,1,,Y,,,,,,,Y,,,,,,,,,Y,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,Y,prepa,Y,,,,,,,,,"(10000, 20000]"
1343,,,,,,,,,,N,,,2,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,Y,23,,,,,0,,Y,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,Y,universidad,Y,,,,,,,,,"(10000, 20000]"
2134,,,,,,,,Y,,Y,,,2,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,Y,Y,,,,,Y,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,hibrido,,,,Y,,,,,,,,,,,,,,,pasante,,,,,Y,,,,,"(10000, 20000]"
2516,,,,,,,,,,Y,,,2,Y,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,Y,,26,,,,,2,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,Y,,,,,,,,"(10000, 20000]"
47,,,,,Y,,,,,N,,,2,,,,,Y,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,38,,,,,2,,Y,,,,,,,Y,,Y,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,Y,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(0, 10000]"
485,,,,,Y,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,23,,,,,2,,,,,,,,,,,,,,,,,,,,,trabajo,,,,,,,,,,,,,,,,2,Y,,,,,,,isv,,,,,,,,hibrido,,,,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
660,,,,,,,,,Y,Y,,,2,,,,Y,,,,,,,estudiante,,,,,,,,,,hombre,,,,,,,,,,Y,,,23,,,,,1,,,,,,,,,Y,,,,,,,,,,,,online,,,Y,,,,,,,,,,,,,5,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(0, 10000]"
1209,,,,,,,,,,Y,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,25,,,Y,,1,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,Y,,,,3,,,,,,,,itservices,,,,,,,,freelance,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
1279,,,,,,,,,,N,,,2,,,Y,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,25,,,,,2,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
1355,,,,Y,,,,Y,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,23,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,,,,,,pasante,Y,,,,,,,,Y,"(0, 10000]"
1477,Y,,,,Y,,,,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,2,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
2313,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,,,,,,,25,,,,,2,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,freelance,,,,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
2490,Y,,,,Y,,,Y,,Y,,,2,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,Y,,,,Y,universidad,Y,,,,,,,,,"(0, 10000]"
2604,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,2,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,,,,Y,,,,,pasante,,,,,,,,,,"(0, 10000]"
2625,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,0,,,,,,,,,,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,3,,,,Y,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,Y,,,,,,,,,universidad,Y,,,,,,,,,"(0, 10000]"
