id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
4995,,,,,,,,,,Y,,,13,,,,,,,,,,,directivo,,,,,,,,,,hombre,,,,,,,,,,,,,36,,,,,5,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,Y,,Y,,,,,,Y,,4,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(80000, 90000]"
4997,,,,,,,,,,N,,,22,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,47,,,,,6,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,Y,,,,,,Y,,,,,,,,2,,,,,,,,itservices,,Y,,,,,,hibrido,,,,,,,,,,,,,,,,,,,phd,,,,,,,Y,,,"(30000, 40000]"
4999,,,,,,,,Y,Y,Y,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(20000, 30000]"
5000,Y,,,,,,,Y,,N,,,1,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,19,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,Y,,,,Y,,,,,,Y,,,,,,,,prepa,,,,,,,,,,"(30000, 40000]"
5001,,,,,Y,,,Y,,Y,,,4,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,Y,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(70000, 80000]"
5002,,,,,,,,,,N,,,8,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,25,Y,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5003,,,,,,,,Y,,Y,,,32,,,,Y,,,,,,Y,godin,,,,,,Y,,,,hombre,,,,,,,Y,,,,Y,,56,,,,,5,,,,,,,,,,,,,,,,Y,,Y,,Y,trabajo,,,,Y,,,,Y,,,,,,,,4,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(80000, 90000]"
5004,,,,,,,,,Y,Y,,,11,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,33,,,,,4,,,,,Y,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,Y,,,,,,,,,,Y,3,Y,,,,,,,itservices,,,,,Y,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,Y,,,,"(40000, 50000]"
5005,,,,,,,,Y,,Y,,,8,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,32,,,,,4,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(70000, 80000]"
5006,,,,,,,,,,N,,,20,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,40,,,,,4,,,,,,,,,Y,,,,,,,,Y,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,honorarios,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(10000, 20000]"
5008,,,,,,,,,,Y,,,4,,,,,,Y,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,Y,34,,,,,4,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,Y,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(20000, 30000]"
5009,,,,,,,,,,N,,,6,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,28,,,,,1,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,,,Y,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,Y,,,,,,,,,"(20000, 30000]"
5010,,,,,,,,,,Y,,,4,,,,,,Y,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,Y,34,,,,,4,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,Y,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(20000, 30000]"
5012,,,,,,,,,,N,,,4,,,Y,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,26,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,,,,Y,,,,startup,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,pasante,,,,,,,,,,"(50000, 60000]"
5013,,,,,,,,,,N,,,10,,,Y,Y,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,Y,,,,,Y,36,,,,,4,,,,,,,,,,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,hibrido,,,,,,,,,,,,,Y,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
5014,,,,,Y,,,Y,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,25,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(30000, 40000]"
5015,,,,,Y,,,Y,,Y,,,1,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,,23,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,bootcamp,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,prepa,Y,,,,,,,,,"(20000, 30000]"
5016,,,,,Y,,,Y,,Y,,,4,Y,,Y,,,,,,Y,Y,godin,,,,,,,,,,mujer,,,,,,,Y,,,,Y,,36,,,,,0,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,Y,Y,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(80000, 90000]"
5017,,,,,Y,,,Y,,Y,,,3,Y,,Y,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,,25,,,,,0,,,,,,,,,,,,,,,,Y,,Y,Y,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,Y,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,Y,,,,,,,,"(50000, 60000]"
5018,,,,,,,,,,N,,,22,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,37,,,,,6,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,Y,,corp,,,,,,,,hibrido,,,Y,Y,,,,,,,Y,,,Y,,,,Y,pasante,,,,,,,,,,"(30000, 40000]"
5019,,,,,Y,,,,,Y,,,13,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,Y,,37,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,,,Y,,,,,,Y,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
5020,,,,,,,,,,N,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,36,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(60000, 70000]"
5021,,,,,,,,,,N,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,36,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(60000, 70000]"
5022,,,,,,,,Y,,N,,,4,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,Y,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
5023,Y,,,,,,,,,N,,,9,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,33,,,,,3,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,Y,,,,,,,,"(110000, 120000]"
5024,Y,,,,,,,Y,,Y,,,18,,,Y,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,42,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(100000, 110000]"
5027,,,,,,,,,Y,Y,,,4,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,28,,,,,0,,,,,,,,,Y,,,,,,,,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,Y,,,,,pasante,Y,,,,,,,,,"(110000, 120000]"
5028,,,,,,,,Y,Y,N,,,1,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,24,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,Y,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,hibrido,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,,Y,,"(20000, 30000]"
5029,,,,,,,,,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,27,,,,,1,,,,,,,,,,,,,,,,,,Y,,Y,autodidacta,,Y,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,,,,,,"(40000, 50000]"
5030,,,,,,,,Y,,Y,,,15,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,42,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(50000, 60000]"
5031,Y,,,,,,,,,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,29,,,,,2,,,,,,,,,,,,,,,,Y,,,,,online,,,,,Y,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,Y,,,,"(50000, 60000]"
5032,Y,,,,,,,Y,,N,,,8,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,8,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5033,,,,,Y,,,Y,,Y,,Y,35,,,,,,,,,,,godin,,,Y,,Y,Y,,,,hombre,Y,,,,,,Y,,,,,Y,55,,,,,8,,,,,,,,,,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,Y,,,,,"(60000, 70000]"
5034,,,,,,,,,,Y,,,21,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,41,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,Y,,,,,,,,,,Y,2,Y,,,,,,,itservices,,,,,Y,,,nomina,,,,Y,,,,,,Y,Y,,,,,,,,pasante,,,,,,,,,,"(50000, 60000]"
5035,Y,,,,,,,Y,,Y,,,11,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,33,Y,,,,1,,,,,,,,,Y,,,Y,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,Y,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(100000, 110000]"
5036,,,,,,,,,,N,,,8,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,35,,,,,8,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,Y,,"(10000, 20000]"
5037,,,,,Y,,,Y,,Y,,,5,Y,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,Y,,,,,,28,,,,,1,,,,,,,,,,,,,,,,Y,,Y,Y,,online,,,,,,,,,,,,,,,,4,Y,,,,,,,isv,,,,,,,,nomina,,,Y,,,Y,,,,,,,,,,,,,universidad,Y,,,,,,,,,"(50000, 60000]"
5039,Y,,,,,,,Y,,Y,,,4,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
5040,Y,,,,,,,Y,,Y,,,8,Y,,,,,,,Y,,,godin,,,,,Y,,,,,mujer,,,,,,,Y,,,,,Y,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,Y,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
5041,,,,,,,,,,Y,,,1,,,,,,,,,Y,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,pasante,Y,,,,,,,,,"(10000, 20000]"
5042,,,,,Y,,,Y,,N,,,3,Y,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,,24,,,,,0,,,,,,,,,,,,Y,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,Y,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
5043,,,,,Y,,,Y,,Y,,,1,Y,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,Y,21,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,Y,,online,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,Y,pasante,,,,,,,,,,"(30000, 40000]"
5044,,,,,Y,,,,,N,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,24,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,3,Y,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,Y,Y,,,,,,,,pasante,Y,,,,,,,,,"(50000, 60000]"
5045,,,,,Y,,,,,N,,,10,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,Y,Y,,,,,,34,,,,,6,,,,,,,,,,,Y,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(20000, 30000]"
5046,,,,,,,,,,N,,,3,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,hibrido,,,Y,Y,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(0, 10000]"
5047,Y,,,,,,,,Y,Y,,,19,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,42,,,,,1,,,,,,,,,Y,,,,Y,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,3,,,,,,,,startup,,Y,,,,,,nomina,Y,,,,,,,,,,Y,,,,,,,,pasante,,Y,,,,,,,,"(120000, 130000]"
5048,Y,,,,Y,,,Y,,N,,,30,,,,,,,,,,,directivo,,,,Y,,,,,,hombre,,,,,,,,,,,,,53,,,,,20,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,2,Y,,,,,,,corp,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(40000, 50000]"
5049,,,,,,,,,Y,Y,,,20,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,43,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,,Y,,,,,,,,"(50000, 60000]"
5050,Y,,,,,,,,,N,,,8,,,Y,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,35,Y,,,,1,,,,,,,Y,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,posgrado,,,,,,,,,,"(50000, 60000]"
5051,,,,,Y,,,,,N,,,4,,,,,,,Y,,,,directivo,,,,,,,,,,hombre,,,,,,,Y,,,,,,28,,,,,4,,,,,,,,,,,,,Y,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,Y,,,,Y,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
5052,Y,,,,Y,,,,,Y,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,isv,,,,,,,,nomina,,,Y,Y,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
5053,,,,,,,,Y,,Y,,,3,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,Y,Y,28,,,,Y,1,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,,,,Y,,,,,pasante,Y,Y,,,,,,,,"(20000, 30000]"
5054,,,,,,,,Y,,N,,,26,,,,,,,,,,,godin,,,,Y,,,,,,hombre,,,,,,,,,,,,,51,,,,,0,,,,,,,,,,,,,,,,Y,,,,Y,trabajo,,,,,,,,,,,,,,Y,,3,,,,,,,,itservices,,Y,,,,,,hibrido,,,,,,,,Y,,,,,,,,,,,pasante,,,,,,,,,,"(50000, 60000]"
5055,Y,,,,,,,Y,,Y,,,9,,,Y,,,,,,,,godin,,,,,,,,Y,,mujer,,,,,,,Y,,,,,Y,32,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,,,,,,"(110000, 120000]"
5056,,,,,Y,,,,,N,,,7,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,27,,,,,0,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,posgrado,,,,,,,,,,"(40000, 50000]"
5059,,,,,,,,Y,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,31,,,,,0,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,3,,,Y,,,,,itservices,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(110000, 120000]"
5061,,,,,Y,,,Y,,N,,,6,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,5,,,,,,,,,,,,,Y,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,Y,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
5062,,,,,,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,gobierno,,,,,,,,honorarios,,,Y,Y,,,,,,Y,,,,,,,,,universidad,Y,,,,,,,,,"(30000, 40000]"
5065,Y,,,,,,,Y,,N,,,38,,,,,,,,,Y,Y,directivo,,,,Y,,,,,,hombre,,,,,,,Y,,,,Y,,53,,,,,4,,,,,,,,,,,,,,,,Y,,Y,,Y,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(290000, 300000]"
5066,,,,,Y,,,Y,,Y,,,17,,,,,,Y,,,,,directivo,,,,Y,,,,,,hombre,,,,,,,,,,,Y,,38,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,Y,,,,,,,4,Y,,,,,,,isv,,,,,,,,freelance,,,,,,,,,,,,,,,,,,,universidad,,Y,,,Y,,,,,"(270000, 280000]"
5068,,,,,,,,,,N,,,19,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,34,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,Y,,"(50000, 60000]"
5069,,,,,,,,Y,,Y,,,11,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,Y,,,,,Y,Y,,,,,,,,universidad,Y,,,,,,,,,"(70000, 80000]"
5070,,,,,,,,Y,,Y,,,11,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,Y,,,,,Y,Y,,,,,,,,universidad,Y,,,,,,,,,"(70000, 80000]"
5072,,,,,,,,Y,,N,,,16,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,37,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,3,,,,,,,Y,startup,,,,,,,,nomina,,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(170000, 180000]"
5073,,,,,Y,,,,,N,,,7,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,31,,,,,5,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,Y,,"(20000, 30000]"
5074,,,,,,,,,,N,,,6,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,31,,,,,6,,,,,,,,,Y,,,,,,,,,,,,trabajo,,,,,Y,,,,,,,,,,,2,,,,,,,,corp,,,,,Y,,,nomina,Y,,,Y,,,,,,,,,,,,,,,pasante,,,,,Y,Y,,,,"(20000, 30000]"
5075,Y,,,,,,,Y,,Y,,,15,,,,,,,,,,,emprendedor,,,,,Y,,,,,hombre,,,,,,,,,,,,,38,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,emprendedor,,,,,Y,,,,,,,,,,,,,,universidad,,Y,,,,,,,,"(50000, 60000]"
5076,,,,,,,,,,Y,,,13,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,40,,,,,12,,,,,,,,,,,Y,,,,,,,Y,,,online,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
5077,,,,,,,,Y,,Y,,,7,,,,,,,,,,,independiente,,,,,,,,,,hombre,,,,,,Y,,,,,,,31,,,,,2,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,freelance,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(270000, 280000]"
5078,Y,,,,,,,Y,,Y,,,10,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,Y,,,Y,37,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,Y,,,,,,,,universidad,,,,,Y,,,,,"(100000, 110000]"
